mal_id,mean_score_reco,max_score_reco,min_score_reco,mean_members_reco,max_members_reco,min_members_reco
455,7.568333333333334,8.89,6.33,235119.33333333334,1372633.0,2452.0
456,7.232142857142857,8.16,6.22,211036.2857142857,1201583.0,7988.0
457,7.828947368421052,9.29,6.01,525383.1842105263,4170767.0,2258.0
458,6.454285714285715,7.39,5.43,141188.7142857143,505365.0,2244.0
463,7.8,7.8,7.8,118267.0,118267.0,118267.0
464,8.016666666666667,8.15,7.81,352570.3333333333,825402.0,96246.0
466,7.21,7.21,7.21,31060.0,31060.0,31060.0
467,7.4227118644067795,9.02,4.55,428076.1525423729,4170767.0,590.0
468,7.62375,9.07,6.55,512594.25,2737090.0,23229.0
469,7.204,8.04,6.31,385032.9666666667,2318129.0,5429.0
470,6.492,7.1,5.4,108642.0,315032.0,6288.0
471,6.6325,7.48,6.08,129625.625,303135.0,9165.0
472,7.175333333333333,8.04,5.98,223276.26666666666,1480574.0,9829.0
473,7.18,8.05,6.37,162615.66666666666,453092.0,11268.0
474,7.465882352941176,8.75,5.79,381160.64705882355,1999997.0,4272.0
475,6.9255555555555555,8.42,5.65,110389.0,416705.0,1115.0
476,7.4297560975609755,8.29,6.19,317659.7073170732,1679420.0,6612.0
477,7.5476086956521735,9.29,4.59,258387.53260869565,1933489.0,1602.0
478,7.118148148148148,8.64,5.83,261247.4814814815,1962199.0,6833.0
479,7.62,9.03,6.15,959408.68,3430848.0,4208.0
481,7.269420289855072,9.03,5.29,537420.1159420289,4170767.0,4401.0
482,7.492608695652173,9.1,5.99,816837.7608695652,3576199.0,10961.0
483,7.407777777777778,8.27,6.47,332074.22222222225,1586312.0,15489.0
485,6.836923076923076,7.8,5.94,103112.38461538461,560234.0,1339.0
486,7.658736842105264,9.29,6.09,354691.3263157895,1999997.0,2364.0
487,6.9,7.65,6.31,150918.6,342485.0,14924.0
488,7.333877551020408,8.47,5.15,242485.61224489796,1105066.0,959.0
489,7.4879591836734685,8.77,6.46,253948.24489795917,1977969.0,7988.0
490,7.328,8.93,5.82,270286.325,1719364.0,4163.0
492,7.349999999999999,8.16,6.33,207576.83333333334,928332.0,6434.0
493,6.503333333333333,7.06,6.15,28461.333333333332,66574.0,8362.0
495,6.984444444444445,7.9,5.86,207925.33333333334,1505271.0,4609.0
496,7.348333333333334,8.24,5.93,176508.0,434930.0,6035.0
497,7.265625,8.55,5.97,398948.875,945177.0,21329.0
498,7.523333333333333,8.64,6.08,622426.3333333334,1719364.0,7793.0
499,6.436000000000001,7.96,5.57,108190.93333333333,985734.0,3162.0
501,6.54,6.89,6.23,3491.0,6989.0,1026.0
502,6.36,6.48,6.24,8524.0,9684.0,7364.0
503,6.46,6.46,6.46,36444.0,36444.0,36444.0
504,5.734999999999999,7.17,5.02,13017.5,35069.0,5322.0
505,7.269333333333334,7.85,6.53,52159.066666666666,229370.0,4245.0
506,7.462000000000001,8.23,6.59,89211.0,282431.0,5484.0
507,6.165,6.5,5.83,36909.5,51042.0,22777.0
508,6.926428571428572,7.89,5.97,26646.928571428572,100836.0,1496.0
509,7.267777777777777,8.68,6.03,241960.27777777778,1201583.0,2078.0
510,6.285,6.42,6.15,7038.5,9619.0,4458.0
511,6.380000000000001,6.44,6.32,12479.0,19450.0,5508.0
512,7.618333333333334,9.29,5.39,471399.78571428574,1977969.0,1407.0
513,7.387407407407408,8.77,5.08,317297.18518518517,2574214.0,1417.0
514,7.4925,8.65,6.11,421554.15625,1750083.0,10344.0
515,5.43,5.43,5.43,7152.0,7152.0,7152.0
516,7.386363636363637,8.93,5.27,348240.5227272727,2581334.0,8570.0
518,7.215,7.23,7.2,11240.5,16606.0,5875.0
519,7.241739130434783,8.2,5.72,195874.0,1302616.0,8972.0
520,6.095,6.13,6.06,7188.0,7521.0,6855.0
521,7.38,8.38,6.5,197755.51612903227,1372633.0,11969.0
522,7.459736842105264,8.75,6.0,282082.1052631579,1999997.0,4427.0
523,7.644390243902439,8.77,6.16,361511.0,1977969.0,239.0
524,6.0,6.0,6.0,534379.0,534379.0,534379.0
525,7.176666666666667,8.41,6.62,92413.0,357587.0,14664.0
526,7.083076923076923,8.25,5.71,324832.0,1586312.0,2452.0
527,7.038684210526316,9.03,2.43,370543.1842105263,3080867.0,705.0
528,7.3225,8.36,6.66,894019.0,1962199.0,13081.0
529,7.4,8.56,5.51,546271.9428571429,1962199.0,11179.0
530,7.184408602150538,8.73,4.61,223682.64516129033,2581334.0,757.0
531,8.23,8.23,8.23,239651.0,239651.0,239651.0
532,8.156666666666668,8.38,7.86,549484.3333333334,1372633.0,36169.0
533,7.42625,8.68,6.53,332718.5,893561.0,9972.0
534,7.326716417910448,9.29,5.91,397327.1194029851,2380325.0,3123.0
535,7.443636363636363,8.22,6.68,492908.36363636365,1723784.0,9194.0
536,6.42,6.42,6.42,8211.0,8211.0,8211.0
537,6.9688888888888885,8.46,5.19,333550.55555555556,1296899.0,2679.0
538,7.6,7.6,7.6,126615.0,126615.0,126615.0
539,7.015454545454546,7.71,5.93,203651.36363636365,717331.0,2591.0
540,7.154999999999999,7.17,7.14,558380.5,1094242.0,22519.0
543,7.274090909090909,8.75,5.13,484827.20454545453,4230312.0,9294.0
544,6.656363636363636,8.16,5.42,99902.27272727272,928332.0,3428.0
545,6.955,7.82,6.09,481623.5,962019.0,1228.0
546,6.8378571428571435,8.06,5.72,151511.2857142857,408270.0,16850.0
548,7.50611111111111,8.42,6.52,318583.94444444444,1717695.0,19431.0
550,7.135,8.53,5.16,438533.85,2880058.0,4860.0
551,7.1475,8.67,5.59,240158.5,978261.0,10191.0
552,7.071136363636364,8.63,5.57,325039.1590909091,3232300.0,1917.0
553,6.93,8.45,5.93,209639.36,1270607.0,5382.0
554,6.850769230769231,7.39,6.01,162557.92307692306,505365.0,5233.0
555,6.14,6.14,6.14,11479.0,11479.0,11479.0
558,7.9071428571428575,9.03,7.23,542152.0,3080867.0,10921.0
560,7.52,8.36,7.0,572210.75,1962199.0,24374.0
561,7.153333333333332,8.71,5.65,269984.8888888889,2401830.0,4436.0
563,6.822727272727272,8.04,4.78,321196.9090909091,1111831.0,1669.0
564,6.848076923076923,8.38,4.61,210840.15384615384,1372633.0,2644.0
565,7.721666666666668,8.67,6.84,449218.44444444444,1532453.0,11186.0
566,6.7090000000000005,8.32,4.54,220178.0,1993223.0,3490.0
567,7.579375,8.91,6.52,402976.5,1999997.0,3078.0
568,6.947500000000001,8.42,5.49,232764.5,1962199.0,3147.0
569,7.5363999999999995,9.02,5.5,409461.8,2581334.0,2085.0
570,7.761351351351352,8.89,6.25,408270.13513513515,1717695.0,8117.0
571,8.03,8.03,8.03,1812885.0,1812885.0,1812885.0
572,7.496250000000001,8.78,5.43,342262.85714285716,2201893.0,1311.0
573,7.250769230769231,8.22,6.5,342949.92307692306,2096852.0,9829.0
574,5.8,5.8,5.8,34466.0,34466.0,34466.0
576,6.9725,8.06,6.56,279194.5,671358.0,27770.0
577,7.15,8.14,5.41,198195.8,447229.0,43399.0
578,7.40719298245614,8.69,5.52,287573.0,1933489.0,651.0
579,7.723999999999999,8.62,6.21,803888.1,4170767.0,11937.0
580,6.078888888888889,7.06,5.25,10953.833333333334,73608.0,148.0
581,7.52,8.04,7.0,230303.0,443976.0,16630.0
582,7.61047619047619,8.68,5.29,453010.0,3430848.0,2010.0
584,7.6850000000000005,9.07,6.28,562507.0833333334,2737090.0,8607.0
585,7.7402500000000005,8.77,5.98,460164.5,1977969.0,4045.0
586,7.548235294117647,8.65,5.7,329109.9411764706,1750083.0,3985.0
587,7.569069767441861,8.93,5.95,502749.511627907,2359308.0,3328.0
588,6.965,8.04,5.73,174690.83333333334,875726.0,5472.0
589,7.269499999999999,8.56,5.96,511094.05,4230312.0,1227.0
590,6.847058823529412,7.99,5.72,240544.41176470587,1314178.0,12247.0
591,6.760000000000001,7.53,5.92,335303.6,1581702.0,12613.0
593,7.4943333333333335,8.75,5.51,451724.7,2401830.0,13460.0
594,5.68,5.68,5.68,3352.0,3352.0,3352.0
596,6.953333333333333,7.32,6.33,73091.33333333333,178987.0,7438.0
597,7.4479999999999995,8.77,6.02,325281.72,1977969.0,1018.0
598,6.878333333333333,7.52,6.16,64094.833333333336,175088.0,1615.0
599,6.938,7.53,6.09,86175.2,336270.0,13639.0
600,4.720000000000001,6.11,3.33,20810.0,22186.0,19434.0
601,6.914081632653062,8.55,2.01,153399.79591836734,1135281.0,533.0
603,7.0685714285714285,8.18,5.49,174674.7857142857,1793398.0,705.0
604,7.2690909090909095,8.31,5.47,165927.18181818182,807503.0,1214.0
605,7.082222222222223,8.23,6.05,212654.44444444444,1302351.0,3545.0
606,7.426666666666667,8.52,6.18,279198.8888888889,1318273.0,8521.0
607,7.284285714285715,8.18,6.46,156728.14285714287,475588.0,11969.0
608,7.49,7.49,7.49,37083.0,37083.0,37083.0
610,7.28,9.07,6.5,484282.75,2737090.0,19892.0
611,7.256666666666667,8.1,6.35,297927.3333333333,863004.0,10344.0
612,7.331428571428572,8.25,6.75,229743.14285714287,810578.0,5925.0
613,7.243333333333333,7.78,6.25,127864.5,418940.0,1299.0
614,6.948571428571428,7.41,6.25,144996.14285714287,362064.0,10833.0
615,6.470769230769231,7.42,5.75,31654.23076923077,90517.0,2841.0
616,7.434285714285714,8.38,6.55,299124.0,1372633.0,2939.0
617,7.1895,8.69,4.73,291940.275,1334494.0,1959.0
618,6.953,8.24,5.75,140993.3,401318.0,3326.0
619,6.615,7.05,6.18,29220.0,29668.0,28772.0
620,7.395,9.1,6.7,711974.5,3576199.0,11500.0
621,7.107272727272728,8.28,5.83,240500.95454545456,1223594.0,7939.0
622,6.633636363636364,8.3,5.51,417835.36363636365,2234314.0,4458.0
623,8.08,9.07,7.63,1008197.5,2737090.0,82075.0
624,7.026666666666667,7.86,6.12,84410.83333333333,190060.0,6546.0
625,6.97,6.97,6.97,99672.0,99672.0,99672.0
626,7.1975,7.69,6.56,252225.75,560234.0,99335.0
627,7.698,8.78,5.72,266884.17142857146,2115206.0,1328.0
629,6.627,8.14,4.95,41141.5,180802.0,3224.0
630,8.075,8.14,8.01,127754.0,180802.0,74706.0
633,7.526428571428572,8.71,5.94,434123.28571428574,2401830.0,3406.0
634,6.939729729729729,8.32,5.23,266793.86486486485,807503.0,1495.0
635,7.163333333333333,7.78,6.52,134132.33333333334,397623.0,6552.0
636,7.95,7.95,7.95,68509.0,68509.0,68509.0
637,7.051428571428572,8.68,5.73,542340.0,2318129.0,19703.0
644,8.25,8.25,8.25,327954.0,327954.0,327954.0
646,6.984,7.77,5.45,251047.4,717331.0,2168.0
648,6.73,7.99,6.11,285288.3333333333,1480574.0,9619.0
649,7.0375,7.58,6.51,155746.25,274335.0,34444.0
650,7.240454545454545,8.75,5.86,279697.63636363635,1999997.0,4439.0
651,5.923333333333333,6.54,5.59,54356.0,62583.0,41060.0
653,7.49,7.49,7.49,58513.0,58513.0,58513.0
654,7.03,7.03,7.03,3104.0,3104.0,3104.0
658,7.735652173913043,8.71,5.68,547120.1304347826,4170767.0,1790.0
661,6.095,6.42,5.77,8387.5,9619.0,7156.0
665,7.326666666666667,8.11,6.14,573654.0,1319137.0,21953.0
666,7.250555555555555,8.69,5.28,552283.8888888889,3430848.0,586.0
667,7.03,7.88,4.99,205261.95652173914,874263.0,7352.0
668,6.662000000000001,8.06,5.3,152331.35,717331.0,2438.0
669,6.83,6.83,6.83,28361.0,28361.0,28361.0
670,7.026785714285714,8.93,5.55,322310.4285714286,2318129.0,4702.0
671,7.1375,7.93,6.1,110306.0,464672.0,9326.0
675,6.965,7.27,6.66,157505.0,308567.0,6443.0
676,7.72,8.29,7.25,991841.0,2164124.0,36256.0
677,6.76,7.27,6.21,111323.0,401692.0,7150.0
678,7.7025,8.03,7.33,312438.75,709008.0,71231.0
679,7.015,8.12,5.91,118469.0,231094.0,5844.0
681,7.125,7.23,7.02,8976.5,12078.0,5875.0
682,7.088571428571428,7.69,6.38,289438.5714285714,653877.0,26901.0
685,7.91,7.91,7.91,1006044.0,1006044.0,1006044.0
686,6.37,6.37,6.37,173360.0,173360.0,173360.0
687,7.252962962962964,8.47,5.74,184538.27777777778,1372633.0,705.0
688,7.210000000000001,8.77,5.51,306113.1304347826,1977969.0,6886.0
690,7.456666666666667,8.65,6.22,379669.05555555556,1223594.0,14756.0
691,7.6530000000000005,8.78,5.82,517858.1,3430848.0,4342.0
693,6.615,7.27,5.96,68738.5,120931.0,16546.0
694,7.2170588235294115,8.57,6.37,300226.23529411765,1480574.0,31129.0
695,5.69,5.69,5.69,3032.0,3032.0,3032.0
696,7.466153846153846,8.32,6.68,382554.92307692306,1464558.0,10086.0
708,7.901428571428572,8.36,6.61,291769.85714285716,883462.0,4427.0
709,7.4235,8.63,5.88,273577.4761904762,1892449.0,472.0
710,7.520444444444445,8.93,5.83,426664.7555555556,2318129.0,3575.0
711,7.46,7.46,7.46,12407.0,12407.0,12407.0
712,8.01,8.71,6.69,1187060.5,2401830.0,24645.0
713,7.27625,8.59,6.24,229251.625,637951.0,21329.0
714,7.243333333333333,7.49,7.09,250161.66666666666,725274.0,6203.0
715,6.61,6.61,6.61,66502.0,66502.0,66502.0
718,6.795,7.09,6.5,157197.5,277360.0,37035.0
719,6.6,7.55,5.43,87979.9,456340.0,8721.0
721,7.448133333333334,9.1,5.47,329572.2133333333,3576199.0,496.0
722,6.781666666666666,7.93,5.09,81832.66666666667,294710.0,3212.0
724,5.4425,6.46,4.21,51694.75,186130.0,10469.0
725,4.78,4.78,4.78,3941.0,3941.0,3941.0
727,7.141,8.06,5.74,93865.6,406111.0,1100.0
729,7.763333333333333,8.37,7.16,133305.66666666666,399962.0,27323.0
730,5.736666666666667,6.56,4.54,38514.333333333336,55200.0,13236.0
731,6.6895,8.75,4.54,173141.35,1999997.0,204.0
732,7.238461538461538,8.34,6.06,427535.76923076925,1793398.0,7969.0
733,6.93,6.97,6.89,61680.5,71520.0,51841.0
734,6.97,6.97,6.97,51841.0,51841.0,51841.0
736,6.196666666666666,6.9,5.58,63610.333333333336,124647.0,19077.0
738,7.379142857142857,9.03,5.21,585333.4571428571,3080867.0,5059.0
740,7.32,8.38,6.87,260014.7142857143,1372633.0,20252.0
741,6.422857142857143,7.67,4.21,116926.42857142857,264751.0,27332.0
743,7.590000000000001,8.83,5.43,603618.2105263158,2942216.0,2419.0
744,6.945,7.77,5.75,99938.25,277346.0,8999.0
746,6.664,7.44,5.16,105115.5,273538.0,23073.0
747,6.668000000000001,7.34,5.83,73635.6,172212.0,46231.0
748,7.34375,8.93,6.18,315655.5,1258509.0,15362.0
749,7.2425,7.71,6.58,43714.0,67806.0,11163.0
750,7.162105263157895,8.47,5.16,80027.68421052632,503580.0,1832.0
751,6.97,7.17,6.7,115115.33333333333,172099.0,9231.0
752,6.11,6.11,6.11,47107.0,47107.0,47107.0
753,5.97,5.97,5.97,4739.0,4739.0,4739.0
754,8.515,8.89,8.14,723191.5,1265581.0,180802.0
755,5.9775,7.04,5.16,22287.5,40528.0,9864.0
756,6.89,6.89,6.89,30337.0,30337.0,30337.0
757,7.993333333333334,9.1,6.48,537656.8666666667,3576199.0,10096.0
758,7.801428571428572,8.58,7.05,495494.85714285716,1764293.0,52733.0
759,8.05913043478261,8.93,7.21,615911.0,2525565.0,13956.0
763,7.356,8.64,5.83,529407.6,1719364.0,105225.0
764,7.016666666666667,7.61,6.2,43552.833333333336,87126.0,6162.0
765,5.45,5.45,5.45,7410.0,7410.0,7410.0
767,7.09,7.3,6.88,37728.5,62240.0,13217.0
769,6.65,7.41,5.96,26321.8,69967.0,11905.0
770,6.985384615384616,8.36,1.89,262412.26923076925,1962199.0,2236.0
773,6.3,6.3,6.3,8362.0,8362.0,8362.0
776,7.147142857142858,7.93,5.58,404316.5714285714,1586312.0,3688.0
777,7.5946875,9.1,4.82,811627.0520833334,4230312.0,13306.0
779,8.030000000000001,8.08,7.98,686132.0,1248718.0,123546.0
781,7.33,7.33,7.33,13186.0,13186.0,13186.0
782,7.829090909090909,8.89,6.9,590153.2727272727,2401830.0,19339.0
783,7.146666666666667,7.48,6.32,65474.333333333336,148445.0,1534.0
785,7.395,8.31,6.25,321469.0833333333,807503.0,11248.0
786,6.36,7.3,5.5,22636.25,31960.0,9067.0
788,5.895333333333332,8.04,1.89,191115.2,697724.0,3637.0
789,7.618636363636363,9.29,6.42,446198.2727272727,2164124.0,5148.0
790,7.518205128205128,9.07,5.51,504225.2478632479,4230312.0,1072.0
791,6.77,6.77,6.77,17704.0,17704.0,17704.0
793,7.6525,8.65,6.77,286928.75,884396.0,47422.0
795,7.402962962962963,8.9,5.4,192501.92592592593,1039571.0,2421.0
797,6.51,6.51,6.51,80157.0,80157.0,80157.0
798,7.424545454545455,8.48,6.48,173185.63636363635,864048.0,1942.0
799,7.383571428571429,8.47,5.96,145437.64285714287,560234.0,9829.0
800,7.67,8.93,6.37,462624.73076923075,1999997.0,14846.0
801,7.514285714285714,8.89,6.04,432251.78571428574,1717695.0,21291.0
807,7.92,7.92,7.92,70028.0,70028.0,70028.0
808,7.25,7.25,7.25,26304.0,26304.0,26304.0
810,7.286666666666666,7.39,7.21,217088.66666666666,505365.0,29289.0
811,6.933,7.92,6.31,117438.5,315644.0,15261.0
812,7.4714285714285715,8.67,6.64,307343.71428571426,1962199.0,12518.0
813,7.377727272727273,9.03,2.92,833366.5454545454,4230312.0,1760.0
815,8.26,8.26,8.26,381684.0,381684.0,381684.0
817,7.010000000000001,7.33,6.58,62447.333333333336,155377.0,8478.0
818,7.609999999999999,8.03,7.19,333255.5,633149.0,33362.0
819,6.637222222222222,8.23,5.44,220664.33333333334,723038.0,11286.0
820,7.700571428571428,8.93,4.54,544719.1619047619,4230312.0,3312.0
821,7.49,7.49,7.49,49157.0,49157.0,49157.0
822,7.11,7.11,7.11,2233.0,2233.0,2233.0
823,6.545000000000001,7.16,6.2,13529.5,39325.0,4241.0
824,6.2299999999999995,6.92,5.72,27926.666666666668,36118.0,18033.0
825,6.82,7.05,6.59,26871.5,29668.0,24075.0
827,5.97,5.97,5.97,4697.0,4697.0,4697.0
828,5.63,5.63,5.63,2090.0,2090.0,2090.0
830,6.5175,7.26,5.52,12431.5,27349.0,2157.0
831,7.271428571428571,8.18,6.01,120367.92857142857,475588.0,1339.0
832,6.8066666666666675,7.42,5.8,21342.0,34466.0,11017.0
833,6.8066666666666675,7.83,5.96,37940.666666666664,88767.0,2266.0
835,6.37,6.37,6.37,31709.0,31709.0,31709.0
836,6.699166666666667,7.24,5.88,113156.41666666667,277360.0,16712.0
837,6.9399999999999995,8.06,5.86,203610.6923076923,626245.0,6105.0
838,7.1113333333333335,9.03,2.23,526695.8,3080867.0,15156.0
840,7.20388888888889,7.82,6.54,235028.88888888888,962019.0,8434.0
841,6.708421052631579,8.68,3.71,189733.84210526315,893561.0,1127.0
842,7.5525,8.46,6.7,413255.75,843305.0,30742.0
844,7.16,7.16,7.16,31731.0,31731.0,31731.0
845,7.502758620689655,9.1,6.29,701437.2413793104,3576199.0,14195.0
846,8.06,8.93,7.09,724159.25,1129214.0,307313.0
849,7.4479113924050635,9.07,5.59,547684.082278481,2737090.0,4447.0
850,6.959411764705883,8.16,5.41,222604.91176470587,1201583.0,5382.0
851,7.734999999999999,8.93,6.5,484829.5833333333,3035328.0,2764.0
852,7.8136363636363635,8.57,6.92,339361.0,1039571.0,25448.0
853,7.373,8.93,5.13,418188.5444444445,2318129.0,2661.0
854,7.432857142857143,8.62,6.92,713743.8571428572,4170767.0,17356.0
855,7.24090909090909,8.57,5.97,270558.30303030304,1480574.0,32149.0
856,7.605869565217391,8.91,6.1,514964.26086956525,2401830.0,3954.0
857,7.440810810810811,9.03,6.03,639375.5810810811,4230312.0,5604.0
858,8.34,8.34,8.34,915727.0,915727.0,915727.0
859,7.051304347826087,8.64,6.33,202022.34782608695,1719364.0,10961.0
860,7.002307692307692,7.92,5.84,213936.84615384616,843305.0,6110.0
861,7.605,9.1,5.45,494383.67045454547,3576199.0,3253.0
863,7.141904761904762,8.23,5.72,224231.90476190476,869168.0,3596.0
864,6.986666666666667,7.98,6.22,719852.3333333334,2134926.0,9127.0
865,7.22,7.77,6.67,97920.0,146666.0,49174.0
866,6.64,6.64,6.64,4235.0,4235.0,4235.0
868,7.4,7.4,7.4,17011.0,17011.0,17011.0
870,6.642380952380953,7.91,5.39,32523.904761904763,151034.0,700.0
872,7.466363636363636,8.77,5.39,440521.36363636365,1977969.0,7057.0
873,7.314444444444444,8.1,6.09,1169788.6666666667,3232300.0,13861.0
874,7.178181818181818,8.64,5.98,308803.4318181818,1962199.0,1959.0
875,7.4952,8.78,5.85,345035.64,1812885.0,2364.0
876,6.9157142857142855,8.2,5.26,237985.7142857143,1319137.0,5322.0
877,7.6274358974358965,8.93,5.51,488717.41025641025,4170767.0,9762.0
878,7.163333333333334,8.36,6.33,358125.61904761905,3232300.0,15523.0
879,7.150333333333333,8.23,5.27,185004.23333333334,1764293.0,6434.0
880,7.1499999999999995,7.27,7.09,257195.66666666666,308567.0,185660.0
882,7.12,7.12,7.12,314172.0,314172.0,314172.0
883,7.0,7.25,6.64,5917.0,9214.0,4235.0
884,7.715,8.6,6.82,440031.5,735877.0,72482.0
885,7.319344262295083,8.77,5.39,252575.73770491802,1977969.0,2013.0
886,7.154999999999999,7.21,7.1,56633.0,71893.0,41373.0
888,7.388,8.36,7.0,430418.4,1962199.0,24374.0
889,7.567047619047619,9.1,6.2,654969.8857142857,4230312.0,10818.0
890,7.242307692307692,8.64,5.82,217922.38461538462,1962199.0,2884.0
891,6.890000000000001,7.21,6.57,109289.0,208724.0,9854.0
894,6.69,6.69,6.69,7879.0,7879.0,7879.0
902,7.98,7.98,7.98,255632.0,255632.0,255632.0
907,6.921666666666667,8.23,5.3,237527.05555555556,1201583.0,2438.0
908,7.15,7.24,7.06,17195.5,26623.0,7768.0
909,7.136,7.62,5.9,100326.2,356341.0,14844.0
910,6.838333333333334,7.24,6.44,74692.33333333333,171559.0,27770.0
912,8.01,8.01,8.01,3035328.0,3035328.0,3035328.0
913,7.17,8.03,6.37,106609.28571428571,318482.0,4541.0
914,7.45,8.44,5.9,282208.6,1075539.0,5208.0
915,6.7,7.79,6.29,80953.2,346654.0,1227.0
916,7.279375,8.32,6.8,612819.6875,1993223.0,20868.0
917,6.669999999999999,8.29,5.64,54616.166666666664,412705.0,2631.0
918,7.5482978723404255,9.29,3.33,526005.1983122362,3576199.0,276.0
919,7.576666666666667,7.72,7.46,695872.0,1586312.0,44964.0
924,8.36,8.36,8.36,981175.5,1962199.0,152.0
926,7.43,7.43,7.43,4902.0,4902.0,4902.0
929,6.82,8.36,4.12,232399.875,855507.0,4546.0
930,7.405833333333334,8.38,5.98,335873.1666666667,1962199.0,6379.0
932,6.056,7.39,5.36,108248.0,505365.0,2393.0
933,7.182631578947368,8.93,5.8,304961.94736842107,2096852.0,2936.0
934,7.378652482269504,9.07,3.28,623667.1560283687,4170767.0,2915.0
935,7.3100000000000005,8.38,5.96,513709.3103448276,2984661.0,11186.0
936,7.34,7.42,7.26,228001.5,261384.0,194619.0
937,6.963888888888889,8.33,5.4,175166.61111111112,1717695.0,5195.0
938,7.545,8.64,6.45,870845.0,1719364.0,22326.0
940,7.15159090909091,8.93,6.1,318633.1590909091,2273787.0,5925.0
941,7.092352941176471,7.94,6.12,262689.1176470588,1302351.0,5925.0
942,7.189411764705882,8.11,6.12,182737.9411764706,913756.0,7213.0
943,7.19125,8.18,6.23,200967.875,589508.0,5925.0
944,7.179,8.28,5.85,327850.35,1532453.0,7443.0
949,7.232586206896552,9.07,1.89,320406.4655172414,2737090.0,609.0
950,7.175,7.54,6.81,25110.5,26019.0,24202.0
951,7.015,7.81,6.15,31683.0,91698.0,140.0
952,6.686,7.15,6.38,32294.4,77993.0,7391.0
953,7.419729729729729,9.1,6.03,542656.6756756756,4230312.0,13460.0
956,6.8100000000000005,7.11,6.51,21294.5,36789.0,5800.0
957,7.666666666666667,9.02,6.3,234816.35555555555,1201583.0,1646.0
958,7.875294117647059,8.75,6.41,643686.7058823529,1999997.0,5902.0
959,7.3275,7.88,6.81,125134.75,245926.0,28920.0
961,7.075,7.96,6.19,62055.833333333336,160753.0,2724.0
