mal_id,mean_score_reco,max_score_reco,min_score_reco,mean_members_reco,max_members_reco,min_members_reco,watching_mean,watching_max,watching_min,completed_mean,completed_max,completed_min,on_hold_mean,on_hold_max,on_hold_min,dropped_mean,dropped_max,dropped_min,plan_to_watch_mean,plan_to_watch_max,plan_to_watch_min,total_mean,total_max,total_min
1553,7.07,7.07,7.07,14016.0,14016.0,14016.0,815.0,815.0,815.0,4492.0,4492.0,4492.0,687.0,687.0,687.0,747.0,747.0,747.0,7274.0,7274.0,7274.0,14015.0,14015.0,14015.0
1554,7.305599999999999,8.83,6.39,371731.24,2942216.0,5165.0,18635.88,174381.0,305.0,259383.48,2550243.0,2.0,8380.4,76310.0,184.0,6798.0,49738.0,200.0,78558.6,320002.0,2590.0,371756.36,2942570.0,5166.0
1555,7.073125,7.99,6.52,271227.9375,1480574.0,21142.0,12848.375,69853.0,1068.0,170501.3125,943260.0,10697.0,8156.0,49280.0,753.0,10807.1875,50181.0,1041.0,68928.625,368000.0,7582.0,271241.5,1480574.0,21141.0
1556,7.1903999999999995,8.51,5.49,429477.64,2100581.0,3985.0,21792.28,100999.0,161.0,269635.96,1551394.0,2645.0,13012.0,64583.0,62.0,15397.8,80906.0,115.0,109677.08,355801.0,983.0,429515.12,2100728.0,3985.0
1557,7.492258064516129,8.65,6.41,375408.3870967742,2020793.0,6680.0,28471.16129032258,230964.0,532.0,214936.93548387097,1559654.0,2454.0,19894.774193548386,141120.0,417.0,21383.451612903227,208578.0,539.0,90740.93548387097,403435.0,2738.0,375427.2580645161,2020793.0,6680.0
1558,6.403333333333333,6.51,6.27,16598.666666666668,35258.0,4787.0,663.6666666666666,831.0,438.0,10635.333333333334,24085.0,2375.0,348.6666666666667,437.0,229.0,410.0,611.0,231.0,4542.666666666667,9299.0,1514.0,16600.333333333332,35263.0,4787.0
1559,7.546056338028169,8.93,6.19,505511.5211267606,3323322.0,2692.0,60724.887323943665,1838015.0,135.0,319544.04225352115,2812949.0,14.0,23190.830985915494,308583.0,74.0,22087.50704225352,220647.0,104.0,80007.1690140845,377913.0,1188.0,505554.4366197183,3323322.0,2692.0
1560,6.970000000000001,8.48,5.26,952001.8,3430848.0,5322.0,41290.8,145996.0,199.0,825888.0,2998253.0,3259.0,15218.0,46709.0,97.0,15467.8,43543.0,145.0,54201.8,196590.0,1601.0,952066.4,3431091.0,5324.0
1561,7.2325,8.06,6.44,113086.25,560234.0,6454.0,5815.5,23209.0,279.0,67214.125,381016.0,2771.0,4483.375,16573.0,265.0,5430.125,22286.0,446.0,30147.0,117167.0,2693.0,113090.125,560251.0,6454.0
1562,7.335102040816327,8.57,5.13,353464.9183673469,1314178.0,2078.0,20006.26530612245,108086.0,83.0,224628.5306122449,978363.0,620.0,11631.591836734693,54815.0,44.0,14715.387755102041,68119.0,117.0,82512.16326530612,285254.0,741.0,353493.9387755102,1314356.0,2079.0
1563,7.38,9.02,6.14,158366.2857142857,406111.0,7706.0,13393.42857142857,38258.0,247.0,73433.28571428571,245340.0,4846.0,8619.142857142857,26375.0,135.0,5573.571428571428,18675.0,147.0,57366.142857142855,202369.0,2333.0,158385.57142857142,406144.0,7708.0
1564,6.752941176470588,7.31,5.83,68575.35294117648,229991.0,9277.0,3411.0588235294117,13723.0,384.0,49981.35294117647,170989.0,2522.0,2579.9411764705883,12706.0,455.0,4387.64705882353,16664.0,748.0,8221.823529411764,30309.0,2021.0,68581.82352941176,230009.0,9277.0
1565,6.908125,7.78,6.33,101235.6875,418940.0,10961.0,3480.875,13620.0,384.0,83283.6875,359867.0,7031.0,2580.25,9328.0,455.0,3946.3125,10928.0,748.0,7956.5,25244.0,2021.0,101247.625,418987.0,10962.0
1566,7.336666666666666,8.33,6.79,585798.6666666666,1717695.0,19431.0,38955.0,116084.0,315.0,338454.6666666667,986196.0,14437.0,25152.0,75059.0,182.0,18897.333333333332,56305.0,169.0,164368.33333333334,484134.0,4280.0,585827.3333333334,1717778.0,19432.0
1567,7.347142857142857,8.18,5.6,99050.5,475588.0,4180.0,5938.571428571428,36038.0,382.0,58676.21428571428,292157.0,2265.0,5019.428571428572,29405.0,121.0,4495.142857142857,19196.0,372.0,24928.14285714286,98806.0,1040.0,99057.5,475602.0,4180.0
1568,6.95090909090909,8.03,6.06,333388.1818181818,1224489.0,23248.0,18081.5,58977.0,1295.0,215694.31818181818,868850.0,10007.0,10751.0,30242.0,1136.0,15410.227272727272,41640.0,1288.0,73474.72727272728,224854.0,8142.0,333411.7727272727,1224563.0,23248.0
1569,6.912222222222223,8.16,5.18,164058.61111111112,1201583.0,2874.0,7960.944444444444,59102.0,149.0,109079.88888888889,911500.0,1526.0,5255.777777777777,38609.0,42.0,6801.944444444444,36922.0,108.0,34966.22222222222,155450.0,1049.0,164064.77777777778,1201583.0,2874.0
1570,7.0,8.18,5.94,162719.4,658453.0,3832.0,8141.133333333333,36038.0,176.0,102848.06666666667,459364.0,1470.0,5767.0,29405.0,133.0,6861.8,27311.0,245.0,39109.666666666664,127618.0,1808.0,162727.66666666666,658491.0,3832.0
1571,7.40406976744186,9.03,5.29,467065.77906976745,4170767.0,1306.0,30139.372093023256,375910.0,58.0,290619.0930232558,3474406.0,734.0,18394.45348837209,148406.0,30.0,17530.20930232558,126242.0,95.0,110411.55813953489,483053.0,390.0,467094.68604651163,4171073.0,1307.0
1572,7.365,8.02,6.71,16114.5,29556.0,2673.0,676.5,1246.0,107.0,8719.5,15911.0,1528.0,402.5,768.0,37.0,456.0,802.0,110.0,5862.5,10834.0,891.0,16117.0,29561.0,2673.0
1573,6.985714285714286,7.87,5.55,182138.14285714287,843305.0,3103.0,17801.428571428572,88145.0,167.0,94545.14285714286,437895.0,1377.0,13785.42857142857,77045.0,85.0,12789.42857142857,62773.0,171.0,43239.71428571428,177541.0,1303.0,182161.14285714287,843399.0,3103.0
1575,7.522480620155038,9.1,4.82,630662.7868217054,4230312.0,5767.0,40036.94573643411,449814.0,227.0,433104.93410852714,3716436.0,1814.0,18754.15503875969,195339.0,103.0,20734.875968992248,220647.0,136.0,118077.76356589147,687110.0,2102.0,630708.6744186047,4230824.0,5768.0
1576,7.315555555555556,8.52,5.8,241482.05555555556,1318273.0,9528.0,14704.555555555555,93391.0,325.0,135128.83333333334,784195.0,2731.0,10849.555555555555,65093.0,174.0,7722.444444444444,30473.0,178.0,73090.61111111111,345284.0,4477.0,241496.0,1318335.0,9529.0
1577,7.031666666666666,7.69,6.2,25642.833333333332,44522.0,2835.0,1677.1666666666667,3411.0,130.0,9091.0,19223.0,1363.0,1028.8333333333333,2233.0,79.0,710.3333333333334,1360.0,141.0,13140.333333333334,24521.0,1122.0,25647.666666666668,44529.0,2835.0
1578,7.254444444444445,7.94,6.69,85449.22222222222,174786.0,26624.0,4674.444444444444,10107.0,1871.0,44189.11111111111,77099.0,10413.0,3674.0,8581.0,1273.0,4637.777777777777,8795.0,1360.0,28279.444444444445,70216.0,11380.0,85454.77777777778,174798.0,26630.0
1579,7.348846153846154,8.64,5.79,263387.8653846154,2359308.0,9762.0,12881.346153846154,123951.0,305.0,177124.25,1723996.0,5064.0,7834.423076923077,61644.0,205.0,10150.76923076923,58760.0,187.0,55412.13461538462,390957.0,3108.0,263402.92307692306,2359308.0,9764.0
1580,5.43,5.43,5.43,3308.0,3308.0,3308.0,121.0,121.0,121.0,1890.0,1890.0,1890.0,78.0,78.0,78.0,115.0,115.0,115.0,1104.0,1104.0,1104.0,3308.0,3308.0,3308.0
1581,6.694545454545454,8.06,5.51,309192.63636363635,2100581.0,12613.0,13330.5,93563.0,602.0,213699.13636363635,1551394.0,5992.0,7910.590909090909,52201.0,429.0,12502.90909090909,80906.0,531.0,61769.22727272727,322664.0,5059.0,309212.36363636365,2100728.0,12613.0
1582,7.5,7.5,7.5,77084.0,77084.0,77084.0,4681.0,4681.0,4681.0,25817.0,25817.0,25817.0,3607.0,3607.0,3607.0,2275.0,2275.0,2275.0,40722.0,40722.0,40722.0,77102.0,77102.0,77102.0
1583,7.239444444444445,8.42,5.96,157172.61111111112,1080694.0,5902.0,8821.333333333334,55144.0,257.0,80046.55555555556,644146.0,2376.0,6701.333333333333,35429.0,138.0,5626.5,24026.0,267.0,55999.333333333336,322538.0,2554.0,157195.05555555556,1080898.0,5902.0
1585,6.95,6.95,6.95,336270.0,336270.0,336270.0,15295.0,15295.0,15295.0,227800.0,227800.0,227800.0,10154.0,10154.0,10154.0,14150.0,14150.0,14150.0,68947.0,68947.0,68947.0,336346.0,336346.0,336346.0
1586,6.416666666666667,6.97,6.02,22480.333333333332,33600.0,5767.0,1728.0,2778.0,227.0,9187.333333333334,14734.0,2918.0,1097.3333333333333,1594.0,114.0,1777.3333333333333,3069.0,153.0,8691.666666666666,12282.0,2356.0,22481.666666666668,33602.0,5768.0
1587,6.868333333333333,8.24,5.7,95053.5,349046.0,2316.0,4078.6666666666665,9291.0,105.0,52227.333333333336,210688.0,948.0,2218.5,3603.0,50.0,2664.6666666666665,5146.0,99.0,33871.0,125386.0,1114.0,95060.16666666667,349074.0,2316.0
1588,7.165454545454545,7.99,6.35,333235.0909090909,1314178.0,21382.0,19256.18181818182,62389.0,1276.0,216907.45454545456,978363.0,8988.0,11037.727272727272,40116.0,1060.0,14199.90909090909,42141.0,1322.0,71866.81818181818,200943.0,8742.0,333268.0909090909,1314356.0,21388.0
1589,7.5582051282051275,8.75,5.4,336927.0256410256,1999997.0,593.0,26639.28205128205,185361.0,14.0,186560.58974358975,1315826.0,2.0,15111.384615384615,113625.0,9.0,11635.076923076924,68119.0,56.0,97010.07692307692,493291.0,115.0,336956.41025641025,2000255.0,593.0
1590,6.7475000000000005,7.65,6.25,73032.0,207989.0,1518.0,2669.75,5834.0,188.0,56582.25,176670.0,398.0,2415.75,4715.0,94.0,3370.25,5938.0,174.0,7999.5,15587.0,664.0,73037.5,208007.0,1518.0
1591,7.162000000000001,7.82,6.59,229713.2,962019.0,16047.0,10042.4,41241.0,856.0,143873.4,609704.0,7256.0,7511.2,30860.0,916.0,6847.2,26732.0,956.0,61455.2,253546.0,6063.0,229729.4,962083.0,16047.0
1592,7.567692307692307,8.57,5.52,262720.46153846156,748469.0,12032.0,17067.846153846152,69080.0,1106.0,137518.84615384616,370580.0,3790.0,10197.692307692309,37640.0,380.0,9308.76923076923,28015.0,572.0,88664.53846153847,285254.0,4608.0,262757.6923076923,748732.0,12033.0
1593,7.83,7.86,7.8,627607.5,1105066.0,150149.0,28043.5,54123.0,1964.0,424551.0,726104.0,122998.0,17779.5,34604.0,955.0,18091.5,35480.0,703.0,139200.5,254855.0,23546.0,627666.0,1105166.0,150166.0
1594,7.495333333333334,8.62,6.44,769830.4,4170767.0,44269.0,39976.0,207729.0,2696.0,525635.1333333333,3474406.0,15447.0,24481.266666666666,114486.0,2455.0,25840.4,126242.0,2307.0,153963.46666666667,373095.0,21300.0,769896.2666666667,4171073.0,44280.0
1595,6.574999999999999,6.97,6.18,21644.0,28772.0,14516.0,966.5,969.0,964.0,12594.0,15499.0,9689.0,380.5,439.0,322.0,327.0,407.0,247.0,7379.5,11745.0,3014.0,21647.5,28777.0,14518.0
1596,6.861666666666667,8.03,4.12,374317.6666666667,1812885.0,17857.0,24188.0,118673.0,611.0,236408.66666666666,1171075.0,7811.0,17683.833333333332,84925.0,437.0,20628.5,98525.0,611.0,75459.33333333333,339927.0,8063.0,374368.3333333333,1813125.0,17858.0
1597,7.17,8.18,6.33,211934.57142857142,683207.0,3328.0,13756.57142857143,43926.0,183.0,121372.85714285714,379682.0,1433.0,12254.142857142857,39873.0,168.0,12967.142857142857,46514.0,300.0,51596.28571428572,173255.0,1244.0,211947.0,683250.0,3328.0
1598,6.837999999999999,7.42,5.9,44150.2,126000.0,3342.0,1857.2,5790.0,169.0,21059.6,54139.0,1499.0,1425.0,5211.0,57.0,1360.4,5212.0,126.0,18453.8,55660.0,1491.0,44156.0,126012.0,3342.0
1599,8.22,8.22,8.22,812035.0,812035.0,812035.0,49984.0,49984.0,49984.0,473372.0,473372.0,473372.0,35436.0,35436.0,35436.0,20138.0,20138.0,20138.0,233192.0,233192.0,233192.0,812122.0,812122.0,812122.0
1600,6.8,6.8,6.8,18879.0,18879.0,18879.0,1203.0,1203.0,1203.0,8266.0,8266.0,8266.0,844.0,844.0,844.0,1249.0,1249.0,1249.0,7319.0,7319.0,7319.0,18881.0,18881.0,18881.0
1601,7.3512,8.62,6.15,583795.56,4170767.0,10448.0,27815.8,207729.0,453.0,407585.32,3474406.0,3138.0,16276.72,114486.0,248.0,17182.48,126242.0,310.0,114972.56,375151.0,5503.0,583832.88,4171073.0,10453.0
1602,7.274500000000001,8.05,6.31,210320.8,1261956.0,16205.0,10469.6,63107.0,587.0,122608.35,809481.0,7233.0,7110.9,40908.0,289.0,9271.95,67298.0,255.0,60873.05,281136.0,6096.0,210333.85,1261930.0,16206.0
1603,6.8933333333333335,7.73,6.07,76791.0,181687.0,4236.0,3711.0,8238.0,293.0,50514.0,126695.0,1580.0,2557.0,5526.0,200.0,3414.3333333333335,6085.0,274.0,16602.0,35162.0,1889.0,76798.33333333333,181706.0,4236.0
1604,7.7505263157894735,9.1,5.99,926399.3894736842,3576199.0,21329.0,90774.08421052631,1838015.0,1387.0,601431.9263157895,2812949.0,14.0,38524.27368421053,308583.0,1295.0,38384.357894736844,237819.0,1418.0,157350.73684210525,687110.0,11415.0,926465.3789473685,3576614.0,21332.0
1606,7.6240000000000006,8.46,5.99,717054.7428571428,3035328.0,33835.0,66100.77142857143,376388.0,2376.0,438510.8,2473121.0,10124.0,37235.97142857143,195339.0,1691.0,43747.828571428574,237819.0,1588.0,131512.0285714286,365843.0,12696.0,717107.4,3035526.0,33834.0
1607,7.086666666666667,8.0,6.03,388471.86666666664,2273787.0,17812.0,18842.4,96335.0,858.0,259104.53333333333,1724812.0,8970.0,12834.133333333333,63026.0,706.0,14736.6,51818.0,977.0,82975.26666666666,365843.0,6302.0,388492.93333333335,2273787.0,17813.0
1608,7.731428571428571,8.68,7.1,274935.85714285716,893561.0,10793.0,17926.0,76291.0,621.0,156746.14285714287,488759.0,4081.0,11482.42857142857,49237.0,523.0,8722.142857142857,28335.0,595.0,80095.71428571429,251013.0,4976.0,274972.4285714286,893635.0,10796.0
1609,7.04,7.04,7.04,126128.0,126128.0,126128.0,7676.0,7676.0,7676.0,58339.0,58339.0,58339.0,3968.0,3968.0,3968.0,6014.0,6014.0,6014.0,50131.0,50131.0,50131.0,126128.0,126128.0,126128.0
1611,6.359999999999999,6.92,5.81,17141.333333333332,38517.0,2563.0,356.6666666666667,509.0,125.0,13163.666666666666,34135.0,1265.0,132.66666666666666,190.0,55.0,181.66666666666666,242.0,113.0,3307.6666666666665,5315.0,1005.0,17142.333333333332,38517.0,2563.0
1613,6.365,7.39,5.2,136628.25,505365.0,3670.0,5846.5,21921.0,68.0,88105.25,327062.0,2704.0,5679.0,21681.0,37.0,7227.0,27317.0,74.0,29777.0,107403.0,788.0,136634.75,505384.0,3671.0
1614,7.658571428571428,8.29,6.76,176510.2857142857,812439.0,5957.0,10568.714285714286,34967.0,583.0,133934.7142857143,677850.0,3402.0,3453.1428571428573,12249.0,140.0,3046.0,7807.0,218.0,25530.428571428572,79690.0,1613.0,176533.0,812563.0,5956.0
1617,6.851428571428571,7.89,5.89,46397.28571428572,143517.0,1227.0,3218.285714285714,12381.0,74.0,20208.85714285714,78899.0,308.0,2735.285714285714,11083.0,43.0,3490.5714285714284,11792.0,100.0,16747.85714285714,55588.0,672.0,46400.857142857145,143525.0,1227.0
1618,7.433333333333334,7.85,7.13,56531.333333333336,77261.0,26562.0,3425.6666666666665,5966.0,1223.0,22149.0,30695.0,12825.0,2911.0,5108.0,1108.0,3986.3333333333335,8380.0,1256.0,24061.333333333332,34923.0,10150.0,56533.333333333336,77260.0,26562.0
1620,6.045,6.55,5.54,5039.5,7328.0,2751.0,211.5,302.0,121.0,2658.0,3926.0,1390.0,107.5,162.0,53.0,162.5,201.0,124.0,1901.5,2740.0,1063.0,5041.0,7331.0,2751.0
1621,4.49,4.49,4.49,3408.0,3408.0,3408.0,124.0,124.0,124.0,1976.0,1976.0,1976.0,52.0,52.0,52.0,81.0,81.0,81.0,1179.0,1179.0,1179.0,3412.0,3412.0,3412.0
1622,8.69,8.69,8.69,288848.0,288848.0,288848.0,10571.0,10571.0,10571.0,184646.0,184646.0,184646.0,3914.0,3914.0,3914.0,2538.0,2538.0,2538.0,87193.0,87193.0,87193.0,288862.0,288862.0,288862.0
1623,7.52,7.52,7.52,275163.0,275163.0,275163.0,16548.0,16548.0,16548.0,162863.0,162863.0,162863.0,12269.0,12269.0,12269.0,13648.0,13648.0,13648.0,69835.0,69835.0,69835.0,275163.0,275163.0,275163.0
1626,7.146666666666667,8.16,6.04,330579.3333333333,928332.0,26461.0,6837.0,16908.0,1434.0,243136.33333333334,702463.0,10751.0,3167.3333333333335,6048.0,589.0,2391.6666666666665,3702.0,675.0,75053.0,199211.0,12921.0,330585.3333333333,928332.0,26476.0
1628,6.494545454545454,8.36,5.09,246594.72727272726,1962199.0,3093.0,14033.90909090909,124567.0,177.0,177453.18181818182,1404554.0,1265.0,6567.363636363636,59528.0,111.0,5131.818181818182,35323.0,183.0,43437.454545454544,338485.0,1299.0,246623.72727272726,1962457.0,3093.0
1629,7.245,8.38,6.15,362063.0,1372633.0,10448.0,17022.916666666668,58862.0,616.0,218993.16666666666,971132.0,3138.0,11214.5,40941.0,454.0,10298.5,30473.0,742.0,104558.0,309546.0,5503.0,362087.0833333333,1372633.0,10453.0
1630,6.3566666666666665,6.84,5.5,18311.333333333332,26956.0,3844.0,687.0,1330.0,109.0,11225.0,16947.0,2382.0,464.0,1048.0,63.0,605.3333333333334,1420.0,95.0,5331.0,8812.0,1195.0,18312.333333333332,26956.0,3844.0
1633,6.2379999999999995,6.64,5.77,7240.4,12036.0,3969.0,627.8,1009.0,365.0,4065.2,7304.0,1845.0,304.4,419.0,205.0,310.0,414.0,219.0,1933.6,2891.0,1335.0,7241.0,12037.0,3969.0
1637,7.125,8.35,5.91,47732.666666666664,110537.0,7210.0,2763.6666666666665,7903.0,199.0,19282.5,37997.0,3526.0,1757.6666666666667,5433.0,105.0,1396.0,3394.0,201.0,22542.0,55838.0,3171.0,47741.833333333336,110565.0,7210.0
1638,7.11,7.11,7.11,10051.0,10051.0,10051.0,447.0,447.0,447.0,6088.0,6088.0,6088.0,362.0,362.0,362.0,448.0,448.0,448.0,2706.0,2706.0,2706.0,10051.0,10051.0,10051.0
1639,5.965,6.68,5.16,54699.9,131576.0,8086.0,2351.5,6572.0,450.0,37870.3,94039.0,4435.0,972.6,3348.0,206.0,2122.2,7184.0,315.0,11385.7,34959.0,2580.0,54702.3,131589.0,8087.0
1640,6.3,6.71,5.79,57795.833333333336,145523.0,11799.0,2217.5,5378.0,449.0,36595.333333333336,95044.0,5550.0,1763.8333333333333,4585.0,330.0,3592.8333333333335,10774.0,476.0,13628.166666666666,29742.0,4999.0,57797.666666666664,145523.0,11804.0
1641,6.483333333333333,7.06,5.54,20518.333333333332,34700.0,2751.0,766.6666666666666,1491.0,121.0,9823.0,15029.0,1390.0,380.6666666666667,796.0,53.0,324.3333333333333,592.0,124.0,9231.0,16798.0,1063.0,20525.666666666668,34706.0,2751.0
1642,7.239090909090908,8.38,5.47,152437.66666666666,1372633.0,1214.0,7943.666666666667,58862.0,73.0,96608.78787878787,971132.0,308.0,5556.090909090909,35194.0,35.0,5393.636363636364,33213.0,87.0,36943.181818181816,279736.0,712.0,152445.36363636365,1372633.0,1215.0
1643,6.64,6.64,6.64,19892.0,19892.0,19892.0,922.0,922.0,922.0,9072.0,9072.0,9072.0,612.0,612.0,612.0,703.0,703.0,703.0,8585.0,8585.0,8585.0,19894.0,19894.0,19894.0
1644,7.31,7.31,7.31,167085.0,167085.0,167085.0,8334.0,8334.0,8334.0,100352.0,100352.0,100352.0,7721.0,7721.0,7721.0,9525.0,9525.0,9525.0,41164.0,41164.0,41164.0,167096.0,167096.0,167096.0
1645,7.07,7.07,7.07,14016.0,14016.0,14016.0,815.0,815.0,815.0,4492.0,4492.0,4492.0,687.0,687.0,687.0,747.0,747.0,747.0,7274.0,7274.0,7274.0,14015.0,14015.0,14015.0
1647,6.72125,8.71,5.17,463663.6666666667,3430848.0,1662.0,23307.25,145996.0,123.0,347930.5416666667,2998253.0,824.0,11990.541666666666,84925.0,72.0,12568.041666666666,98525.0,134.0,67905.375,372867.0,509.0,463701.75,3431091.0,1662.0
1650,7.470000000000001,8.34,6.2,51223.9,146666.0,2630.0,3962.5,13958.0,156.0,20977.2,79587.0,1001.0,2448.2,7907.0,97.0,1606.4,4560.0,187.0,22235.3,58061.0,1190.0,51229.6,146684.0,2631.0
1651,8.35,9.02,7.68,196401.0,350634.0,42168.0,20650.5,38258.0,3043.0,47028.0,79626.0,14430.0,11745.5,21071.0,2420.0,5448.5,9355.0,1542.0,111554.5,202369.0,20740.0,196427.0,350679.0,42175.0
1655,7.425,8.09,6.59,159670.5,432824.0,2290.0,9775.0,28982.0,156.0,83232.5,256804.0,935.0,8188.125,19611.0,149.0,7656.125,19386.0,293.0,50841.0,150915.0,758.0,159692.75,432915.0,2291.0
1656,5.97,5.97,5.97,1400.0,1400.0,1400.0,37.0,37.0,37.0,1031.0,1031.0,1031.0,11.0,11.0,11.0,79.0,79.0,79.0,241.0,241.0,241.0,1399.0,1399.0,1399.0
1657,5.497857142857143,7.75,2.23,225051.5,1581702.0,4448.0,10613.357142857143,53094.0,130.0,162714.7142857143,1266563.0,2934.0,4898.571428571428,23023.0,60.0,8373.785714285714,49428.0,157.0,38472.857142857145,189797.0,1145.0,225073.2857142857,1581905.0,4448.0
1658,6.35125,7.61,4.73,55663.75,155058.0,5121.0,3505.875,18182.0,175.0,27815.375,94866.0,3033.0,1741.25,8717.0,67.0,2358.75,13351.0,100.0,20250.25,57818.0,1643.0,55671.5,155084.0,5123.0
1660,7.7725,8.23,7.29,141204.75,384832.0,23248.0,11624.5,31328.0,1295.0,61512.0,162604.0,10007.0,5291.0,16343.0,1228.0,4526.25,12448.0,1288.0,58288.5,162148.0,9326.0,141242.25,384871.0,23248.0
1661,7.204285714285715,8.11,5.3,709143.1428571428,1812885.0,1174.0,37921.57142857143,118673.0,114.0,485320.28571428574,1171075.0,309.0,23802.285714285714,84925.0,42.0,23251.571428571428,98525.0,141.0,138935.7142857143,339927.0,568.0,709231.4285714285,1813125.0,1174.0
1662,7.0,7.0,7.0,13460.0,13460.0,13460.0,350.0,350.0,350.0,6961.0,6961.0,6961.0,163.0,163.0,163.0,185.0,185.0,185.0,5803.0,5803.0,5803.0,13462.0,13462.0,13462.0
1663,7.537999999999999,8.53,6.62,164152.8,740319.0,3693.0,3319.6,12577.0,175.0,119193.8,557863.0,775.0,1423.0,4485.0,101.0,833.2,2025.0,136.0,39386.2,163369.0,2273.0,164155.8,740319.0,3693.0
1664,7.5,7.5,7.5,175088.0,175088.0,175088.0,10817.0,10817.0,10817.0,66918.0,66918.0,66918.0,9815.0,9815.0,9815.0,9911.0,9911.0,9911.0,77645.0,77645.0,77645.0,175106.0,175106.0,175106.0
1665,8.153333333333334,8.46,7.8,687713.0,1296899.0,30071.0,47821.0,82800.0,1560.0,497575.3333333333,1109789.0,10452.0,30208.666666666668,60939.0,984.0,20827.0,33001.0,674.0,91343.33333333333,191252.0,16401.0,687775.3333333334,1296973.0,30071.0
1667,5.95,5.95,5.95,12233.0,12233.0,12233.0,702.0,702.0,702.0,5508.0,5508.0,5508.0,381.0,381.0,381.0,621.0,621.0,621.0,5022.0,5022.0,5022.0,12234.0,12234.0,12234.0
1668,6.940740740740741,7.78,6.31,133155.1851851852,666459.0,5344.0,6797.925925925926,50973.0,271.0,103576.0,481002.0,3506.0,5390.666666666667,41328.0,153.0,7509.074074074074,62303.0,224.0,9894.777777777777,30932.0,1191.0,133168.44444444444,666538.0,5345.0
1669,6.908846153846154,7.78,6.13,131612.57692307694,666459.0,836.0,6584.461538461538,50973.0,109.0,102707.38461538461,481002.0,405.0,5345.192307692308,41328.0,21.0,7407.2692307692305,62303.0,102.0,9581.5,30932.0,199.0,131625.8076923077,666538.0,836.0
1670,7.353333333333333,7.81,6.58,151235.0,279432.0,78027.0,1247.6666666666667,2050.0,657.0,139345.0,270294.0,71652.0,370.3333333333333,457.0,297.0,399.0,488.0,317.0,9884.0,18386.0,5110.0,151246.0,279445.0,78033.0
1672,6.34,6.34,6.34,1178.0,1178.0,1178.0,52.0,52.0,52.0,611.0,611.0,611.0,40.0,40.0,40.0,129.0,129.0,129.0,346.0,346.0,346.0,1178.0,1178.0,1178.0
1673,6.34,6.34,6.34,1178.0,1178.0,1178.0,52.0,52.0,52.0,611.0,611.0,611.0,40.0,40.0,40.0,129.0,129.0,129.0,346.0,346.0,346.0,1178.0,1178.0,1178.0
1674,7.34,7.53,7.15,77105.0,79953.0,74257.0,5697.0,6841.0,4553.0,43232.5,43472.0,42993.0,3963.5,4557.0,3370.0,5254.0,6673.0,3835.0,18964.0,19036.0,18892.0,77111.0,79956.0,74266.0
1675,7.716666666666666,8.64,6.68,588780.6666666666,1719364.0,22438.0,36809.0,107742.0,775.0,377041.0,1106668.0,8306.0,25987.333333333332,75964.0,647.0,20843.666666666668,60385.0,1021.0,128125.0,368679.0,3742.0,588806.0,1719438.0,22438.0
1676,7.29,7.29,7.29,10223.0,10223.0,10223.0,513.0,513.0,513.0,4259.0,4259.0,4259.0,292.0,292.0,292.0,259.0,259.0,259.0,4902.0,4902.0,4902.0,10225.0,10225.0,10225.0
1678,7.0125,8.45,5.22,145948.5,696193.0,7273.0,9335.25,45826.0,243.0,66475.91666666667,286412.0,3223.0,6385.166666666667,35236.0,138.0,5839.666666666667,26016.0,166.0,57935.166666666664,302791.0,3441.0,145971.16666666666,696281.0,7275.0
